UPM,VIV_SEL,P1_1,P1_2,P1_3,P1_4,P1_5_1,P1_5_2,P1_5_3,P2_1,P2_2,P2_3,FAC_VIV,UPM_DIS,EST_DIS,DOMINIO,TLOC,ESTRATO,ENT
100643,4,3,1,1,1,1,1,1,2,1,-1.0,177,75,7,U,1,3,1
100643,5,3,1,1,1,1,1,2,4,1,-1.0,177,75,7,U,1,3,1
100651,1,3,1,1,1,1,2,2,1,1,-1.0,178,76,7,U,1,3,1
100651,2,3,1,1,1,1,1,1,4,1,-1.0,178,76,7,U,1,3,1
100651,3,3,1,1,1,1,1,1,2,1,-1.0,178,76,7,U,1,3,1
100651,4,3,1,1,1,1,1,1,4,1,-1.0,178,76,7,U,1,3,1
100651,5,3,1,1,1,2,2,2,4,1,-1.0,178,76,7,U,1,3,1
100652,1,3,1,1,1,1,1,1,5,1,-1.0,175,77,7,U,1,3,1
100652,3,3,1,1,1,1,1,2,3,1,-1.0,175,77,7,U,1,3,1
100652,4,2,1,1,1,1,1,1,4,1,-1.0,175,77,7,U,1,3,1
100652,5,3,4,1,1,1,1,2,5,1,-1.0,175,77,7,U,1,3,1
100663,1,3,1,1,1,1,1,1,2,1,-1.0,206,78,8,U,1,4,1
100663,2,3,1,1,1,1,1,2,1,1,-1.0,206,78,8,U,1,4,1
100663,3,3,1,1,1,1,1,1,3,1,-1.0,206,78,8,U,1,4,1
100663,5,3,1,1,1,1,1,1,2,1,-1.0,206,78,8,U,1,4,1
100668,1,3,1,1,1,1,1,1,4,1,-1.0,193,79,8,U,1,4,1
100668,2,3,1,1,1,1,1,1,4,1,-1.0,193,79,8,U,1,4,1
100668,3,3,1,1,1,1,1,1,2,1,-1.0,193,79,8,U,1,4,1
100668,4,3,1,1,1,1,1,1,4,1,-1.0,193,79,8,U,1,4,1
100668,5,3,1,1,1,1,1,1,4,1,-1.0,193,79,8,U,1,4,1
100672,1,3,1,1,1,1,1,1,2,1,-1.0,219,80,8,U,1,4,1
100672,2,3,1,1,1,1,1,1,3,1,-1.0,219,80,8,U,1,4,1
100672,3,3,1,1,1,1,1,1,3,1,-1.0,219,80,8,U,1,4,1
100672,4,3,1,1,1,1,2,1,1,1,-1.0,219,80,8,U,1,4,1
100672,5,3,1,1,1,1,1,2,3,1,-1.0,219,80,8,U,1,4,1
100692,1,2,1,1,1,1,2,2,4,1,-1.0,186,81,7,U,1,3,1
100692,3,1,1,1,1,1,1,2,5,1,-1.0,186,81,7,U,1,3,1
100692,4,3,1,1,1,1,1,1,1,1,-1.0,186,81,7,U,1,3,1
100692,5,3,1,1,1,1,1,1,4,1,-1.0,186,81,7,U,1,3,1
100697,1,3,1,1,1,1,1,1,3,1,-1.0,183,82,7,U,1,3,1
100697,2,3,1,1,1,1,1,1,3,1,-1.0,183,82,7,U,1,3,1
100697,3,3,1,1,1,1,1,2,1,1,-1.0,183,82,7,U,1,3,1
100697,4,3,1,1,1,1,1,1,2,1,-1.0,183,82,7,U,1,3,1
100697,5,2,1,1,1,2,1,1,1,1,-1.0,183,82,7,U,1,3,1
100701,1,3,1,1,1,1,1,1,1,1,-1.0,168,83,7,U,1,3,1
100701,2,3,1,1,1,1,1,1,5,1,-1.0,168,83,7,U,1,3,1
100701,3,3,1,1,1,1,1,1,3,1,-1.0,168,83,7,U,1,3,1
100701,4,3,1,1,1,1,1,2,4,1,-1.0,168,83,7,U,1,3,1
100701,5,3,1,1,1,1,1,1,2,1,-1.0,168,83,7,U,1,3,1
100704,2,3,1,1,1,1,1,1,4,1,-1.0,198,84,7,U,1,3,1
100704,3,3,1,1,1,1,1,1,3,1,-1.0,198,84,7,U,1,3,1
100704,4,3,1,1,1,2,2,2,5,1,-1.0,198,84,7,U,1,3,1
100704,5,3,1,1,1,2,2,2,1,1,-1.0,198,84,7,U,1,3,1
100712,1,2,1,1,1,1,1,2,4,1,-1.0,188,85,6,U,1,2,1
100712,3,2,1,1,1,1,1,1,5,1,-1.0,188,85,6,U,1,2,1
100712,4,2,1,1,1,1,2,2,3,1,-1.0,188,85,6,U,1,2,1
100712,5,3,1,1,1,1,2,1,3,1,-1.0,188,85,6,U,1,2,1
100733,1,3,1,1,1,1,1,1,2,1,-1.0,229,86,6,U,1,2,1
100733,2,3,1,1,1,1,1,1,2,1,-1.0,229,86,6,U,1,2,1
100733,3,3,1,1,1,1,1,2,3,1,-1.0,229,86,6,U,1,2,1
100733,5,3,1,1,1,1,1,1,4,1,-1.0,229,86,6,U,1,2,1
100739,1,2,1,1,1,1,2,2,1,1,-1.0,199,87,6,U,1,2,1
100739,2,3,1,1,1,1,1,2,1,1,-1.0,199,87,6,U,1,2,1
100739,3,2,1,1,1,1,1,1,6,1,-1.0,199,87,6,U,1,2,1
100739,4,3,1,1,1,1,1,2,7,1,-1.0,199,87,6,U,1,2,1
100739,5,3,1,1,1,1,1,1,3,1,-1.0,199,87,6,U,1,2,1
100749,2,3,1,1,1,1,1,1,3,1,-1.0,181,88,6,U,1,2,1
100749,3,3,1,1,1,1,1,2,5,1,-1.0,181,88,6,U,1,2,1
100749,4,3,1,1,1,1,1,2,2,1,-1.0,181,88,6,U,1,2,1
100749,5,3,1,1,1,1,1,2,1,1,-1.0,181,88,6,U,1,2,1
100750,1,2,1,1,1,1,1,2,4,1,-1.0,112,89,6,U,1,2,1
100750,2,3,1,1,1,1,1,1,7,1,-1.0,112,89,6,U,1,2,1
100750,3,2,1,1,1,1,1,2,5,1,-1.0,112,89,6,U,1,2,1
100750,4,3,1,1,1,1,1,1,5,2,2.0,112,89,6,U,1,2,1
100750,5,3,1,1,1,1,1,1,4,1,-1.0,112,89,6,U,1,2,1
100768,1,2,1,1,1,1,1,2,4,1,-1.0,218,90,6,U,1,2,1
100768,2,3,1,1,1,1,1,2,6,1,-1.0,218,90,6,U,1,2,1
100768,3,3,1,1,1,1,1,2,3,1,-1.0,218,90,6,U,1,2,1
100768,4,3,2,1,1,2,2,2,3,1,-1.0,218,90,6,U,1,2,1
100768,5,3,1,1,1,1,1,2,5,1,-1.0,218,90,6,U,1,2,1
100778,1,2,1,1,1,1,1,1,5,1,-1.0,218,91,6,U,1,2,1
100778,2,3,1,1,1,2,2,2,3,1,-1.0,218,91,6,U,1,2,1
100778,3,3,1,1,1,1,2,2,4,1,-1.0,218,91,6,U,1,2,1
100778,4,2,1,1,1,1,1,2,7,1,-1.0,218,91,6,U,1,2,1
100778,5,3,1,1,1,1,1,1,6,1,-1.0,218,91,6,U,1,2,1
100784,1,3,1,1,1,1,1,1,2,1,-1.0,229,92,8,U,1,4,1
100784,5,3,1,1,1,1,1,1,4,1,-1.0,229,92,8,U,1,4,1
100794,1,3,1,1,1,1,1,2,2,1,-1.0,178,93,7,U,1,3,1
100794,2,3,1,1,1,1,1,1,4,1,-1.0,178,93,7,U,1,3,1
100794,3,3,1,1,1,1,1,1,4,1,-1.0,178,93,7,U,1,3,1
100794,4,3,1,1,1,1,1,1,2,1,-1.0,178,93,7,U,1,3,1
100794,5,3,1,1,1,1,1,1,1,1,-1.0,178,93,7,U,1,3,1
100809,1,3,1,1,1,1,1,1,4,1,-1.0,169,94,7,U,1,3,1
100809,2,3,1,1,1,1,1,1,3,1,-1.0,169,94,7,U,1,3,1
100809,3,3,1,1,1,1,1,1,4,1,-1.0,169,94,7,U,1,3,1
100809,4,3,1,1,1,1,1,1,3,1,-1.0,169,94,7,U,1,3,1
100809,5,3,1,1,1,1,1,1,4,1,-1.0,169,94,7,U,1,3,1
100810,1,3,1,1,1,1,1,2,5,1,-1.0,159,95,7,U,1,3,1
100810,2,3,1,1,1,1,2,2,1,1,-1.0,159,95,7,U,1,3,1
100810,3,3,1,1,1,1,1,1,8,1,-1.0,159,95,7,U,1,3,1
100810,4,2,1,1,1,1,1,2,3,1,-1.0,159,95,7,U,1,3,1
100810,5,2,1,1,1,1,1,1,3,1,-1.0,159,95,7,U,1,3,1
100812,1,3,1,1,1,1,1,2,5,1,-1.0,193,96,7,U,1,3,1
100812,2,3,1,1,1,1,1,2,4,1,-1.0,193,96,7,U,1,3,1
100812,3,3,1,1,1,1,1,1,5,1,-1.0,193,96,7,U,1,3,1
100812,4,3,1,1,1,1,1,2,2,1,-1.0,193,96,7,U,1,3,1
100812,5,3,1,1,1,1,1,2,2,1,-1.0,193,96,7,U,1,3,1
100817,1,3,1,1,1,1,1,1,2,2,2.0,155,97,7,U,1,3,1
100817,2,3,1,1,1,1,2,2,2,1,-1.0,155,97,7,U,1,3,1
100817,3,2,1,1,1,1,1,2,1,1,-1.0,155,97,7,U,1,3,1
100817,4,3,1,1,1,1,1,1,2,1,-1.0,155,97,7,U,1,3,1
100817,5,2,1,1,1,1,1,2,1,1,-1.0,155,97,7,U,1,3,1
100820,1,3,1,1,1,1,1,2,4,1,-1.0,178,98,7,U,1,3,1
100820,2,3,1,1,1,1,1,2,7,1,-1.0,178,98,7,U,1,3,1
100820,3,3,1,1,1,1,1,2,2,1,-1.0,178,98,7,U,1,3,1
100820,4,3,1,1,1,1,1,1,2,1,-1.0,178,98,7,U,1,3,1
100820,5,3,1,1,1,1,1,2,1,1,-1.0,178,98,7,U,1,3,1
100822,1,3,1,1,1,1,1,1,4,1,-1.0,158,99,7,U,1,3,1
100822,2,3,1,1,1,1,1,1,4,1,-1.0,158,99,7,U,1,3,1
100822,3,2,1,1,1,1,1,2,2,1,-1.0,158,99,7,U,1,3,1
100822,4,3,1,1,1,1,1,1,1,1,-1.0,158,99,7,U,1,3,1
100822,5,3,1,1,1,1,1,2,2,1,-1.0,158,99,7,U,1,3,1
100827,1,3,1,1,1,1,1,1,5,1,-1.0,172,100,7,U,1,3,1
100827,2,3,1,1,1,1,1,1,3,1,-1.0,172,100,7,U,1,3,1
100827,3,3,1,1,1,1,1,1,3,1,-1.0,172,100,7,U,1,3,1
100827,4,3,1,1,1,1,1,1,6,1,-1.0,172,100,7,U,1,3,1
100827,5,2,1,1,1,1,1,1,2,1,-1.0,172,100,7,U,1,3,1
100834,1,3,1,1,1,1,1,1,2,1,-1.0,183,101,7,U,1,3,1
100834,2,2,1,1,1,1,1,2,1,1,-1.0,183,101,7,U,1,3,1
100834,3,3,1,1,1,1,1,1,3,1,-1.0,183,101,7,U,1,3,1
100834,4,1,1,1,1,1,1,1,4,1,-1.0,183,101,7,U,1,3,1
100834,5,3,1,1,1,1,1,2,2,1,-1.0,183,101,7,U,1,3,1
100844,1,3,1,1,1,1,1,1,4,1,-1.0,178,102,7,U,1,3,1
100844,2,1,1,1,1,1,1,2,4,1,-1.0,178,102,7,U,1,3,1
100844,3,3,1,1,1,1,1,1,5,1,-1.0,178,102,7,U,1,3,1
100844,4,3,1,1,1,1,1,1,4,1,-1.0,178,102,7,U,1,3,1
100844,5,3,1,1,1,1,2,2,4,1,-1.0,178,102,7,U,1,3,1
100846,2,3,1,1,1,1,1,2,2,1,-1.0,162,103,6,U,1,2,1
100846,3,3,1,1,1,2,2,2,1,1,-1.0,162,103,6,U,1,2,1
100846,4,3,1,1,1,1,1,2,5,1,-1.0,162,103,6,U,1,2,1
100846,5,3,1,1,1,1,1,2,4,1,-1.0,162,103,6,U,1,2,1
100867,1,3,1,1,1,1,1,1,2,1,-1.0,187,104,6,U,1,2,1
100867,2,2,1,1,1,1,2,2,3,1,-1.0,187,104,6,U,1,2,1
100867,4,2,1,1,1,1,1,1,3,1,-1.0,187,104,6,U,1,2,1
100867,5,2,1,1,1,1,1,2,6,1,-1.0,187,104,6,U,1,2,1
100872,1,3,1,1,1,1,1,1,2,1,-1.0,196,105,6,U,1,2,1
100872,2,3,1,1,1,1,1,1,3,1,-1.0,196,105,6,U,1,2,1
100872,3,3,1,1,1,1,1,2,4,1,-1.0,196,105,6,U,1,2,1
100872,4,2,1,1,1,2,2,2,1,1,-1.0,196,105,6,U,1,2,1
100872,5,2,1,1,1,2,1,2,12,2,2.0,196,105,6,U,1,2,1
100878,1,2,1,1,1,1,1,2,4,1,-1.0,197,106,7,U,1,3,1
100878,2,3,1,1,1,2,1,1,2,1,-1.0,197,106,7,U,1,3,1
100878,3,3,1,1,1,1,1,1,1,1,-1.0,197,106,7,U,1,3,1
100878,4,3,1,1,1,1,1,1,6,1,-1.0,197,106,7,U,1,3,1
100878,5,3,1,1,1,1,1,1,2,1,-1.0,197,106,7,U,1,3,1
100880,1,3,1,1,1,1,1,2,4,1,-1.0,196,107,6,U,1,2,1
100880,2,3,1,1,1,1,1,1,4,1,-1.0,196,107,6,U,1,2,1
100880,3,3,1,1,1,1,1,1,2,1,-1.0,196,107,6,U,1,2,1
100881,1,3,1,1,1,1,1,2,4,1,-1.0,226,108,6,U,1,2,1
100881,2,2,1,1,1,1,2,2,6,1,-1.0,226,108,6,U,1,2,1
100881,3,3,1,1,1,1,2,2,2,1,-1.0,226,108,6,U,1,2,1
100881,4,2,1,1,1,1,1,1,5,1,-1.0,226,108,6,U,1,2,1
100881,5,3,1,1,1,1,1,1,2,1,-1.0,226,108,6,U,1,2,1
100885,1,3,1,1,1,1,1,2,3,1,-1.0,178,109,6,U,1,2,1
100885,2,2,1,1,1,2,1,1,1,1,-1.0,178,109,6,U,1,2,1
100885,3,2,1,1,1,1,1,1,2,1,-1.0,178,109,6,U,1,2,1
100885,4,2,1,1,1,1,1,2,2,1,-1.0,178,109,6,U,1,2,1
100885,5,2,1,1,1,1,1,2,2,1,-1.0,178,109,6,U,1,2,1
100898,1,3,1,1,1,1,1,1,5,1,-1.0,221,110,8,U,1,4,1
100898,2,3,1,1,1,1,1,1,2,1,-1.0,221,110,8,U,1,4,1
100898,3,3,1,1,1,1,1,1,4,1,-1.0,221,110,8,U,1,4,1
100898,4,3,1,1,1,1,1,1,3,1,-1.0,221,110,8,U,1,4,1
100898,5,3,1,1,1,1,1,1,4,1,-1.0,221,110,8,U,1,4,1
100905,1,3,1,1,1,1,1,1,1,1,-1.0,194,111,8,U,1,4,1
100905,2,3,1,1,1,1,1,1,2,1,-1.0,194,111,8,U,1,4,1
100905,3,3,1,1,1,1,1,1,5,1,-1.0,194,111,8,U,1,4,1
100905,4,3,1,1,1,1,1,1,4,1,-1.0,194,111,8,U,1,4,1
100911,1,3,1,1,1,1,1,1,4,1,-1.0,233,112,8,U,1,4,1
100911,2,3,1,1,1,1,1,1,3,1,-1.0,233,112,8,U,1,4,1
100911,4,3,1,1,1,1,1,1,5,1,-1.0,233,112,8,U,1,4,1
100911,5,3,1,1,1,1,1,1,3,1,-1.0,233,112,8,U,1,4,1
100916,1,3,1,1,1,1,1,1,5,1,-1.0,177,113,7,U,1,3,1
100916,2,3,1,1,1,1,1,1,4,1,-1.0,177,113,7,U,1,3,1
100916,3,3,1,1,1,1,1,1,5,1,-1.0,177,113,7,U,1,3,1
100916,4,2,1,1,1,1,1,1,7,1,-1.0,177,113,7,U,1,3,1
100916,5,3,1,1,1,1,1,1,2,1,-1.0,177,113,7,U,1,3,1
100922,1,3,1,1,1,1,1,1,3,1,-1.0,284,114,8,U,1,4,1
100922,3,3,1,1,1,1,1,1,2,1,-1.0,284,114,8,U,1,4,1
100922,4,3,1,1,1,1,1,1,4,1,-1.0,284,114,8,U,1,4,1
100922,5,3,1,1,1,1,1,1,2,1,-1.0,284,114,8,U,1,4,1
100936,1,3,1,1,1,1,1,1,2,1,-1.0,210,115,8,U,1,4,1
100936,2,3,1,1,1,1,1,1,2,1,-1.0,210,115,8,U,1,4,1
100936,3,2,1,1,1,2,2,2,5,1,-1.0,210,115,8,U,1,4,1
100936,4,3,1,1,1,1,1,1,1,1,-1.0,210,115,8,U,1,4,1
100949,1,3,1,1,1,1,1,1,3,1,-1.0,196,116,7,U,1,3,1
100949,2,3,1,1,1,1,1,1,5,1,-1.0,196,116,7,U,1,3,1
100949,3,3,1,1,1,1,2,2,2,1,-1.0,196,116,7,U,1,3,1
100949,4,3,1,1,1,1,1,1,2,1,-1.0,196,116,7,U,1,3,1
100949,5,3,1,1,1,1,1,1,3,1,-1.0,196,116,7,U,1,3,1
100970,1,3,1,1,1,1,1,2,6,1,-1.0,170,117,7,U,1,3,1
100970,2,3,1,1,1,1,1,1,3,1,-1.0,170,117,7,U,1,3,1
100970,3,3,1,1,1,1,1,1,5,1,-1.0,170,117,7,U,1,3,1
100970,4,3,1,1,1,1,1,2,7,1,-1.0,170,117,7,U,1,3,1
100970,5,3,1,1,1,1,1,2,3,1,-1.0,170,117,7,U,1,3,1
100971,2,3,1,1,1,1,1,1,2,1,-1.0,173,118,7,U,1,3,1
100971,4,3,1,1,1,1,1,1,5,1,-1.0,173,118,7,U,1,3,1
100971,5,3,1,1,1,1,1,2,1,1,-1.0,173,118,7,U,1,3,1
100975,1,3,1,1,1,1,1,1,4,1,-1.0,195,119,8,U,1,4,1
100975,2,3,1,1,1,1,1,1,4,1,-1.0,195,119,8,U,1,4,1
100975,3,3,1,1,1,1,1,1,1,1,-1.0,195,119,8,U,1,4,1
100975,4,3,1,1,1,1,1,1,3,1,-1.0,195,119,8,U,1,4,1
100975,5,3,1,1,1,1,1,1,5,1,-1.0,195,119,8,U,1,4,1
101013,1,3,1,1,1,1,1,1,2,1,-1.0,183,120,7,U,1,3,1
101013,2,3,1,1,1,1,2,1,4,1,-1.0,183,120,7,U,1,3,1
101013,3,3,1,1,1,1,1,1,4,1,-1.0,183,120,7,U,1,3,1
101013,4,3,1,1,1,1,1,1,5,1,-1.0,183,120,7,U,1,3,1
101013,5,3,1,1,1,1,1,1,1,1,-1.0,183,120,7,U,1,3,1
101016,1,3,1,1,1,1,1,1,2,1,-1.0,165,121,7,U,1,3,1
101016,2,3,1,1,1,1,1,1,5,1,-1.0,165,121,7,U,1,3,1
101016,3,3,1,1,1,1,1,1,5,1,-1.0,165,121,7,U,1,3,1
101016,5,3,1,1,1,1,1,1,2,1,-1.0,165,121,7,U,1,3,1
101027,2,3,1,1,1,1,1,1,5,1,-1.0,157,122,7,U,1,3,1
101027,3,2,1,1,1,1,1,1,5,1,-1.0,157,122,7,U,1,3,1
101027,4,3,1,1,1,1,1,1,4,1,-1.0,157,122,7,U,1,3,1
101027,5,3,1,1,1,1,1,1,2,1,-1.0,157,122,7,U,1,3,1
101039,1,3,1,1,1,1,1,2,4,1,-1.0,179,123,7,U,1,3,1
101039,2,3,1,1,1,1,1,2,4,1,-1.0,179,123,7,U,1,3,1
101039,3,3,1,1,1,1,1,1,4,1,-1.0,179,123,7,U,1,3,1
101039,4,3,1,1,1,1,1,2,8,1,-1.0,179,123,7,U,1,3,1
101039,5,3,1,1,1,1,1,1,3,1,-1.0,179,123,7,U,1,3,1
101041,1,3,1,1,1,1,1,2,5,1,-1.0,183,124,7,U,1,3,1
101041,2,3,1,1,1,1,1,2,4,1,-1.0,183,124,7,U,1,3,1
101041,3,3,1,1,1,1,1,2,5,1,-1.0,183,124,7,U,1,3,1
101041,4,3,1,1,1,1,1,2,5,1,-1.0,183,124,7,U,1,3,1
101041,5,2,1,1,1,1,1,2,4,1,-1.0,183,124,7,U,1,3,1
101044,1,3,1,1,1,1,1,1,5,1,-1.0,185,125,7,U,1,3,1
101044,2,3,1,1,1,2,1,1,2,1,-1.0,185,125,7,U,1,3,1
101044,3,3,1,1,1,1,2,1,3,1,-1.0,185,125,7,U,1,3,1
101044,4,3,1,1,1,1,1,1,4,1,-1.0,185,125,7,U,1,3,1
101044,5,3,1,1,1,1,1,2,4,1,-1.0,185,125,7,U,1,3,1
101050,1,3,1,1,1,1,1,2,5,1,-1.0,197,126,7,U,1,3,1
101050,2,3,1,1,1,1,1,2,7,1,-1.0,197,126,7,U,1,3,1
101050,4,3,1,1,1,1,1,1,3,1,-1.0,197,126,7,U,1,3,1
101058,1,3,1,1,1,1,1,2,5,1,-1.0,171,127,7,U,1,3,1
101058,2,3,1,1,1,1,1,1,4,1,-1.0,171,127,7,U,1,3,1
101058,3,2,1,1,1,1,1,1,3,1,-1.0,171,127,7,U,1,3,1
101058,4,3,1,1,1,1,1,1,2,1,-1.0,171,127,7,U,1,3,1
101058,5,3,1,1,1,1,1,1,4,1,-1.0,171,127,7,U,1,3,1
101059,1,3,1,1,1,1,1,1,5,1,-1.0,184,128,7,U,1,3,1
101059,2,1,1,1,1,1,1,1,3,1,-1.0,184,128,7,U,1,3,1
101059,3,3,1,1,1,1,1,2,3,1,-1.0,184,128,7,U,1,3,1
101059,4,2,1,1,1,1,1,1,4,1,-1.0,184,128,7,U,1,3,1
101059,5,3,1,1,1,1,1,1,5,1,-1.0,184,128,7,U,1,3,1
101074,1,3,1,1,1,1,1,1,6,1,-1.0,172,129,7,U,1,3,1
101074,2,2,1,1,1,1,1,1,4,1,-1.0,172,129,7,U,1,3,1
101074,3,3,1,1,1,1,1,1,5,1,-1.0,172,129,7,U,1,3,1
101074,4,3,1,1,1,1,1,2,3,1,-1.0,172,129,7,U,1,3,1
101074,5,3,1,1,1,1,1,1,4,1,-1.0,172,129,7,U,1,3,1
101080,1,2,1,1,1,1,2,2,2,1,-1.0,216,130,6,U,1,2,1
101080,2,2,2,1,1,1,2,1,6,1,-1.0,216,130,6,U,1,2,1
101080,3,3,1,1,1,1,1,1,3,1,-1.0,216,130,6,U,1,2,1
101080,5,2,1,1,1,1,1,1,2,1,-1.0,216,130,6,U,1,2,1
101082,1,3,1,1,1,1,1,1,3,1,-1.0,211,131,7,U,1,3,1
101082,3,3,1,1,1,1,1,2,2,1,-1.0,211,131,7,U,1,3,1
101082,4,3,1,1,1,1,1,1,2,1,-1.0,211,131,7,U,1,3,1
101082,5,3,1,1,1,1,2,1,2,1,-1.0,211,131,7,U,1,3,1
101084,1,2,1,1,1,1,1,1,3,1,-1.0,228,132,6,U,1,2,1
101084,2,3,1,1,1,1,1,1,5,1,-1.0,228,132,6,U,1,2,1
101084,3,3,1,1,1,1,1,2,2,1,-1.0,228,132,6,U,1,2,1
101084,4,3,1,1,1,1,1,2,4,1,-1.0,228,132,6,U,1,2,1
101084,5,3,1,1,1,1,1,2,8,1,-1.0,228,132,6,U,1,2,1
101085,1,3,1,1,1,1,1,1,4,1,-1.0,211,133,7,U,1,3,1
101085,2,3,1,1,1,1,1,1,2,1,-1.0,211,133,7,U,1,3,1
101085,3,2,1,1,1,2,1,1,6,1,-1.0,211,133,7,U,1,3,1
101085,4,3,1,1,1,1,1,1,5,1,-1.0,211,133,7,U,1,3,1
101085,5,3,1,1,1,1,1,1,4,1,-1.0,211,133,7,U,1,3,1
101088,1,3,1,1,1,1,2,2,1,1,-1.0,209,134,6,U,1,2,1
101088,2,2,1,1,1,1,1,2,6,1,-1.0,209,134,6,U,1,2,1
101088,3,2,1,1,1,1,2,2,3,1,-1.0,209,134,6,U,1,2,1
101088,4,3,1,1,1,1,1,2,1,1,-1.0,209,134,6,U,1,2,1
101088,5,3,1,1,1,1,1,2,7,1,-1.0,209,134,6,U,1,2,1
101091,2,3,1,1,1,1,1,1,4,1,-1.0,168,135,7,U,1,3,1
101091,3,2,1,1,1,1,1,2,2,1,-1.0,168,135,7,U,1,3,1
101091,4,3,1,1,1,1,1,1,2,1,-1.0,168,135,7,U,1,3,1
101091,5,3,1,1,1,1,1,1,3,1,-1.0,168,135,7,U,1,3,1
101102,2,3,1,1,1,1,1,2,2,1,-1.0,210,136,6,U,1,2,1
101102,3,3,1,1,1,1,1,1,4,1,-1.0,210,136,6,U,1,2,1
101102,4,3,1,1,1,1,1,1,3,1,-1.0,210,136,6,U,1,2,1
101102,5,3,1,1,1,1,1,1,5,1,-1.0,210,136,6,U,1,2,1
101104,1,2,1,1,1,1,1,1,3,1,-1.0,203,137,6,U,1,2,1
101104,2,3,1,1,1,1,1,2,2,1,-1.0,203,137,6,U,1,2,1
101104,3,3,1,1,1,1,1,1,2,1,-1.0,203,137,6,U,1,2,1
101104,4,3,1,1,1,1,1,1,4,1,-1.0,203,137,6,U,1,2,1
101104,5,3,1,1,1,1,1,1,5,1,-1.0,203,137,6,U,1,2,1
101105,1,3,1,1,1,1,1,1,4,1,-1.0,200,138,7,U,1,3,1
101105,2,3,1,1,1,1,1,1,3,1,-1.0,200,138,7,U,1,3,1
101105,3,3,1,1,1,1,1,1,2,1,-1.0,200,138,7,U,1,3,1
101105,4,3,1,1,1,1,1,1,1,1,-1.0,200,138,7,U,1,3,1
101105,5,3,1,1,1,1,1,1,3,1,-1.0,200,138,7,U,1,3,1
101109,1,3,1,1,1,1,1,1,4,1,-1.0,192,139,8,U,1,4,1
101109,2,1,1,1,1,1,1,1,5,1,-1.0,192,139,8,U,1,4,1
101109,3,3,1,1,1,1,1,1,3,1,-1.0,192,139,8,U,1,4,1
101109,5,3,1,1,1,1,1,1,4,1,-1.0,192,139,8,U,1,4,1
101111,1,3,1,1,1,1,1,1,4,1,-1.0,234,140,8,U,1,4,1
101111,2,3,1,1,1,1,1,1,4,1,-1.0,234,140,8,U,1,4,1
101111,4,1,1,1,1,1,1,1,4,1,-1.0,234,140,8,U,1,4,1
101111,5,3,1,1,1,1,1,2,2,1,-1.0,234,140,8,U,1,4,1
101116,1,3,1,1,1,1,1,1,1,1,-1.0,158,141,7,U,1,3,1
101116,2,3,1,1,1,1,1,1,3,1,-1.0,158,141,7,U,1,3,1
101116,3,3,1,1,1,1,1,1,5,1,-1.0,158,141,7,U,1,3,1
101116,4,3,1,1,1,1,1,1,5,1,-1.0,158,141,7,U,1,3,1
101116,5,3,1,1,1,1,1,1,3,1,-1.0,158,141,7,U,1,3,1
101118,1,3,1,1,1,1,1,1,4,1,-1.0,192,142,7,U,1,3,1
101118,2,3,1,1,1,1,1,1,4,1,-1.0,192,142,7,U,1,3,1
101118,3,3,1,1,1,1,1,1,2,1,-1.0,192,142,7,U,1,3,1
101118,4,3,1,1,1,1,1,1,5,1,-1.0,192,142,7,U,1,3,1
101118,5,3,1,1,1,1,2,1,4,1,-1.0,192,142,7,U,1,3,1
101126,1,3,1,1,1,1,1,1,3,1,-1.0,198,143,7,U,1,3,1
101126,2,3,1,1,1,1,1,1,7,1,-1.0,198,143,7,U,1,3,1
101126,3,3,1,1,1,1,1,1,3,1,-1.0,198,143,7,U,1,3,1
101126,4,3,1,1,1,1,2,1,1,1,-1.0,198,143,7,U,1,3,1
101126,5,3,1,1,1,1,1,1,4,1,-1.0,198,143,7,U,1,3,1
101133,1,3,1,1,1,1,1,1,3,1,-1.0,228,144,8,U,1,4,1
101133,2,3,1,1,1,1,1,1,2,1,-1.0,228,144,8,U,1,4,1
101133,3,3,1,1,1,1,1,1,2,1,-1.0,228,144,8,U,1,4,1
101133,4,3,1,1,1,1,1,1,3,1,-1.0,228,144,8,U,1,4,1
101133,5,3,1,1,1,1,1,1,3,1,-1.0,228,144,8,U,1,4,1
101138,1,3,1,1,1,1,1,1,2,1,-1.0,159,145,7,U,1,3,1
101138,2,3,1,1,1,1,1,1,4,1,-1.0,159,145,7,U,1,3,1
101138,3,3,1,1,1,1,1,1,1,1,-1.0,159,145,7,U,1,3,1
101138,4,3,1,1,1,1,1,1,2,1,-1.0,159,145,7,U,1,3,1
101138,5,3,1,1,1,1,1,1,2,1,-1.0,159,145,7,U,1,3,1
101142,1,3,1,1,1,1,1,1,4,1,-1.0,182,146,7,U,1,3,1
101142,2,3,1,1,1,1,1,2,2,1,-1.0,182,146,7,U,1,3,1
101142,3,3,1,1,1,1,1,1,5,1,-1.0,182,146,7,U,1,3,1
101142,4,3,1,1,1,1,1,1,4,1,-1.0,182,146,7,U,1,3,1
101142,5,3,1,1,1,1,1,2,1,1,-1.0,182,146,7,U,1,3,1
101151,1,3,1,1,1,1,1,1,2,1,-1.0,203,147,7,U,1,3,1
101151,2,3,1,1,1,1,1,1,3,1,-1.0,203,147,7,U,1,3,1
101151,3,3,1,1,1,1,1,1,5,1,-1.0,203,147,7,U,1,3,1
